userid,fsa,fsid,m_date,config_browser_name,config_browser_version,config_color_depth,config_os,config_resolution,config_viewport_size,location_browser_en,location_browser_lan,location_country_code,location_country_name,location_ipv4,config_device
b85e815f-176a-432a-95c0-f3614dcb2fa5,34dc5f02-bd72-42be-ba60-08b8e57c2bd1,3ddc96b6-816a-4809-a577-55c3406178e9,1510185432,Edge,,,Samsung,,,UTF-8,fr,CN,China,206.173.121.47,Apple Ipod
b3dfd09b-9da5-4343-b2b4-2606ef4c62ae,dac268e4-e6c2-4eb9-b6b5-67d218b27b7e,0f9b7991-0048-45f0-baf0-930f4234e84d,1510185596,Firefox,,,OS/2,,,UTF-8,es-419,ID,Indonesia,21.220.131.41,Apple Phone
c3a38a16-28bb-4874-b4d4-084a1cf6b447,05fb2df5-b04e-4d58-9f47-8d34f4d31e0b,15dec8af-d4b5-497d-b576-472840b3d2d9,1510098908,Edge,,,Chrome OS,,,UTF-8,es-419,CN,China,186.193.196.21,Window Phone
882a0d35-b61e-41a7-b28e-81f99de1e845,993cad18-13d6-4b80-a73c-1511ed30713a,e2c6afc5-6c05-4c73-b7c0-ff65961763cb,1510099052,Edge,,,(not set),,,UTF-8,de,PL,Poland,24.100.255.75,Apple Ipod
a184bbe1-e1d2-4b08-bb46-e5cca43e962e,1b6b14a1-7c68-45d1-9ba9-fbe8bdc9a032,28d10d51-105e-4918-8438-d2235bee138a,1510099004,Edge,,,Windows,,,UTF-8,es,PL,Poland,228.82.187.96,Android Phone
3d739969-d341-4491-af96-e403e3341ffb,f3418785-1ef1-409c-862e-f4fafd386b1d,1064a7fa-7945-4141-b563-38d5562bb8e9,1510098646,Safari,,,(not set),,,UTF-8,pt-br,CN,China,255.189.118.81,Apple Ipod
d6a5b93a-6a27-455d-82fa-e181fe4b3588,4347af0d-6a59-4a48-b8db-4dcbef21dcfc,082395b8-d6fe-409c-93b0-345d0f68e658,1510012465,Safari,,,iOS,,,UTF-8,ja-jp,ID,Indonesia,168.192.101.26,BlackBerry 10
d9e76f4e-0766-44a1-8c34-6ddb99f17aac,87e85f5a-42df-4036-a1d9-ea9bab346dc2,da4e4dab-cbb0-4278-ba0e-d7d6d6faa6db,1510012489,Firefox,,,Linux,,,UTF-8,pt-br,PL,Poland,0.153.216.77,Apple Phone
45d67f9e-313a-4dd2-8a33-8370609f477c,82413c19-4117-423c-b23f-3b168a42bb2b,3635094f-1959-4639-a322-9e4aa442f214,1510012667,Safari,,,(not set),,,UTF-8,en-us,BA,Bosnia and Herzegovina,78.149.21.111,Window Tablet
7f0271c3-c378-4f37-aa11-5fd156f31dda,1b14c02a-0bba-4972-8d05-ba01bc3ae0c4,7cc091f0-65bf-4be0-b40f-d3b54e052b30,1510012400,Safari,,,Macintosh,,,UTF-8,ru,CM,Cameroon,120.77.50.116,Apple Phone
03476253-500c-4919-8a8b-93db2d41f505,950e5de1-339c-40f8-9287-cd3175001162,d3ef513e-b806-462f-8264-e42e4c163d5f,1510012240,Safari,,,Android,,,UTF-8,ru,FR,France,51.81.17.24,Desktop
9f60ff98-129b-476a-a33e-c6a10868de04,889218ce-e5d0-4a1e-b067-24d0e7ece54b,794b31ed-9426-4c83-86c0-6268620b7cf8,1509925984,Edge,,,Windows Phone,,,UTF-8,fr,RW,Rwanda,150.105.214.129,Window Tablet
6737b385-40d6-44ff-8f09-d8c68ccd6af7,9b6e1c4f-2111-47e2-bb9a-343fe2fa7317,34e0127f-aaee-47aa-9117-c6b8a656c64d,1509926277,Edge,,,Windows,,,UTF-8,ru,FO,Faroe Islands,231.161.78.36,Android Tablet
217b6df5-a1fa-4f68-af34-bda7b02070ff,95be8550-951b-40ec-8964-735b39d50921,4ced716f-6dc2-40d1-841e-c3d900f2953b,1509839411,Firefox,,,Linux,,,UTF-8,zh-tw,PT,Portugal,18.58.46.33,Window Tablet
13e81c3f-d5b7-4e29-b1d4-7c1e1a2e25a9,298c06a7-31d5-45d7-a779-35876d5aa652,d6531039-4ad4-4c39-8ce3-fd1c28915067,1509839537,Safari,,,Linux,,,UTF-8,fr,RU,Russia,178.142.53.132,Desktop
1b864f3f-eefa-4f21-85e1-a3bca4eab8b4,dd16877f-73d4-41de-9ae4-2cc1f9c1ccb0,747fd5b6-9050-4ade-9dc7-b05b8d52a0de,1509839431,Edge,,,Windows Phone,,,UTF-8,es-419,CN,China,122.128.72.14,Desktop
e8c14a1e-1087-4108-95e5-9f2c9908ff2b,10f87a05-ad3c-4e03-9159-61d187433ee6,95cf9c24-a812-415d-90e9-efec9ceac02b,1509839650,Safari,,,Macintosh,,,UTF-8,de,FR,France,135.11.199.164,Apple Phone
db5ffd80-9208-4cc4-a07f-b3e463997222,55e11512-1266-4711-88ca-136b9af755ed,18d596e4-cdb6-4af5-bda1-22c293170610,1509839744,Edge,,,Windows Phone,,,UTF-8,en-us,SI,Slovenia,249.255.194.53,Apple Tablet
14a0e8c0-0ce3-4149-9a0d-086f31ce3e96,5c6890a0-aca8-4ffd-b193-b37551aafbfc,6356bd0a-fe2c-46c1-9fa4-ed25c894dcf7,1509753380,Edge,,,Android,,,UTF-8,fr,FR,France,225.193.66.22,Desktop
c7a139cb-10c9-4735-9f8f-cedefb89d821,8cce3038-4f26-41f4-8b64-80bef847ed99,2ccebb96-1909-4b5b-88ee-5a372a9dd29a,1509753133,Edge,,,iOS,,,UTF-8,fr,CU,Cuba,48.19.133.158,Desktop
a8e20fba-cae1-4b6a-8b6d-becad2f68ce6,a8109dc4-8317-4f03-92d5-050d3844344e,5a853e40-c3c2-4154-a6a3-4790a9d31b04,1509666868,Edge,,,Samsung,,,UTF-8,es-419,HN,Honduras,75.23.58.31,Android Phone
e84291ae-f932-415e-8377-3c307a7ae618,33689aca-0211-4912-a99c-e0155633521a,9aed58cd-1259-4d17-8909-c249585df8c4,1509666921,Firefox,,,Chrome OS,,,UTF-8,en-gb,CN,China,54.28.76.196,Window Tablet
5fb9458e-a003-4943-8ad7-bd0b752720f7,1271c805-990a-472f-a195-5d2f3fa926d9,5f444eaa-3431-4014-b6f4-91686baff260,1509666818,Safari,,,Macintosh,,,UTF-8,ru,CN,China,70.116.151.88,Apple Tablet
9652d283-ac98-426e-8fcc-ecd45fad8263,4782b709-e92e-4361-bd37-7346701a03fa,c34f153f-ff58-46d5-b91c-0fc7c9267b34,1509666656,Safari,,,Samsung,,,UTF-8,pt-br,SE,Sweden,78.214.203.254,Apple Ipod
b270aab8-542f-4f35-99eb-7f45c9fd942c,afc7a458-f816-45ce-a027-9a43b5453772,6c42b0fb-d5ec-43fa-bfdc-003c1e50d8e6,1509666633,Firefox,,,Macintosh,,,UTF-8,en-us,CN,China,74.206.212.36,Window Tablet
9eb59421-214e-4b32-be55-f6c8c751a017,e05cad63-dda6-4b55-94a1-97a3c3de9f94,8b76d146-3d69-4fe7-9655-14802537f866,1509580619,Firefox,,,Android,,,UTF-8,en-us,BW,Botswana,52.128.51.83,Desktop
8d9e0966-4a27-41e1-bff9-ee3ae488a406,25b52d29-aee6-4ddc-bf88-9706ee8eee34,e3b41cb1-97cf-48a3-9e52-538d84b46d52,1509580513,Safari,,,Linux,,,UTF-8,es-419,NG,Nigeria,58.176.193.213,Android Tablet
22e4859a-12a0-4b22-882c-fc7fd38eb511,6ca1e730-0425-4d25-8e3e-f88b2ff24e74,8a4fdd29-4795-4b1d-8f6f-76bdd3239e49,1509493846,Safari,,,Android,,,UTF-8,es-419,KZ,Kazakhstan,34.1.42.239,Apple Phone
2574bce3-beb0-4182-a2a2-fe6e9ab06e60,68bee96a-d3f2-4a09-b019-8bddcb7c9d64,60013263-15fc-49b8-886f-b0fdbc4b290a,1509407598,Edge,,,Windows Phone,,,UTF-8,ru,CN,China,52.52.192.83,Android Phone
adb5f447-80f8-4793-9951-358b458f0c7b,5dfc006a-c89f-40ff-85c0-c529e0416722,73278450-2487-4bdb-b1fd-fe7ad5fd019e,1509407777,Edge,,,Android,,,UTF-8,pt-br,BR,Brazil,156.200.85.112,Window Phone
614eba89-3610-4c0a-8425-27059e7868f2,788d3a77-f6f3-496e-aefc-4043ec66d350,6991d3dd-e04a-4b7b-ab7d-495009bad451,1509321213,Edge,,,Linux,,,UTF-8,en-us,RE,Reunion,28.9.220.235,Apple Tablet
75982579-6eb5-4239-bf88-bb2012144623,d55433bc-8165-44e5-bcf5-5c5a6914f130,6832ba64-69b5-49cf-9d1c-d48b65e2c6cc,1509321031,Edge,,,Macintosh,,,UTF-8,en-gb,PH,Philippines,90.49.143.65,Apple Ipod
b4e05b3b-51ac-47ad-9171-5292d117bb1f,5e13ef4b-0c44-4381-bcef-1e716c3590c0,c511f023-2abc-405c-a9dc-3d82e45dbb5e,1509235139,Firefox,,,Android,,,UTF-8,fr,CN,China,180.108.27.182,Android Tablet
c84b975c-1415-46ea-9058-b9434ddfaccf,98bf5d93-a1e5-4f62-8534-3522dbbcd027,d376e27f-eabc-4444-9cca-129ca66cded2,1509234772,Safari,,,iOS,,,UTF-8,es-419,BR,Brazil,29.250.75.139,Android Phone
1ec987fd-8f57-44f8-856b-7666a79ce405,6e0bfb4d-d114-4cb9-a723-a9206576f135,82d43412-d47f-44cc-a3a9-4a2d0c16b23e,1509235094,Firefox,,,Samsung,,,UTF-8,zh-tw,CN,China,174.174.73.97,Android Phone
4bed5bb7-0f04-4a76-b035-1158503a5cb1,e39ebada-beb3-45c1-9ce7-70273caa14d0,27ea5183-9516-4727-b197-864bb4e9a96f,1509235031,Safari,,,Windows Phone,,,UTF-8,es-419,CN,China,227.246.223.37,Android Tablet
cbadfd21-1f0b-4d2b-9a89-012b2e792fdb,b3f04624-37fa-4a19-9b58-1fa781058575,955ab929-280c-4c7a-a973-0a709d19bca3,1509234634,Edge,,,Windows,,,UTF-8,zh-tw,PF,French Polynesia,107.70.206.193,Window Phone
7fffa8ce-3e15-4901-bd98-f8cb9d6673df,99da4519-d8c5-4987-9deb-e57876235bb1,7be61116-d2cc-4c7d-b924-0a1f5c5c92f4,1509234755,Edge,,,Windows Phone,,,UTF-8,es,ID,Indonesia,28.158.162.119,BlackBerry 10
15c6f788-8ee1-453b-80bc-a8d4272e5f6f,90453d49-ba66-4d74-b832-2f5567a81391,b15d96c2-7549-44ba-a772-d2e5d11bcd2e,1509234957,Firefox,,,Macintosh,,,UTF-8,en-gb,ID,Indonesia,5.9.83.23,Apple Ipod
0e71cb64-7847-46cb-95fe-abf1845870e1,dfd448aa-229a-4555-9d69-d5430a1c1c00,28ae465e-1661-472a-b083-4b06c9ac376b,1509148651,Edge,,,Macintosh,,,UTF-8,de,CN,China,195.37.193.224,BlackBerry 10
ff9f4983-7c66-4ce2-9771-1d2af899c467,0bb90869-199b-4896-ba09-e7bd67b3a876,a2152a04-101a-42f2-840c-9edfceec1c32,1509148239,Firefox,,,Android,,,UTF-8,pt-br,ID,Indonesia,181.112.184.0,Android Tablet
2dd7f15f-d8a4-42a2-b255-e95fb020c230,99ad8c54-9d1b-4542-bdd5-ddfd5f5f90ed,93eed848-6c23-4d6e-b59d-98325d2c21b0,1509148672,Safari,,,Android,,,UTF-8,ja-jp,PH,Philippines,173.178.52.231,Apple Phone
a625df43-6b5b-4ace-8194-ebb45805c0ba,2d874db4-1d9a-43ed-982c-115cda012d17,ae9600c6-23f1-4139-ada8-039611e013d0,1509062221,Edge,,,Chrome OS,,,UTF-8,en-us,FR,France,32.224.75.143,Desktop
2c0b81fc-e29d-4bd6-aa35-0e54ae2051cb,9c92e545-9e4e-4c0f-841e-a740951eb79f,be687110-e458-4ed9-9499-834330585407,1509062344,Edge,,,Samsung,,,UTF-8,en-us,CN,China,159.125.1.157,Window Phone
448e9179-81a6-49d1-8b5d-aca5e19c7d04,741718e6-037c-42d2-8dfd-516c62e731e6,60752c6d-cdc5-43c5-9388-cee9448859aa,1509062116,Firefox,,,Chrome OS,,,UTF-8,fr,CN,China,161.160.178.244,Apple Phone
52920489-a7e1-4270-af42-340a3e799bb4,6a362deb-09be-467d-ab75-f3c31bb3e173,cdb30eaa-a44e-40e7-a16b-18947e61f7c9,1508975671,Firefox,,,Linux,,,UTF-8,ja-jp,ID,Indonesia,219.221.188.201,Window Tablet
3e39e0fc-ed52-4b69-bad6-4ce9a1b71e6a,a0ff2a4d-ef7f-4615-a49f-d9237c2cf344,22dbea8c-d36e-4c45-a400-1c371679a722,1508975536,Safari,,,Linux,,,UTF-8,en-gb,IE,Ireland,86.72.69.28,Apple Ipod
ee97d541-a47e-4a55-bc9d-203cc9f8d147,8c38940f-f815-4600-a3ae-ef6ef8d3710d,5fca4be4-88af-4a53-8bd9-22466346849e,1508975562,Edge,,,iOS,,,UTF-8,pt-br,PA,Panama,249.194.39.239,Window Tablet
7f5fced2-ced0-4704-9ad1-b5fa98f2829c,abad7a31-e22e-4133-b3cb-ca52084dcc24,255ab78b-8e44-4c49-ab6c-cd40f9032fe7,1508889076,Safari,,,Samsung,,,UTF-8,de,TH,Thailand,132.196.227.188,Apple Tablet
a20ac505-b18c-4c09-aa8e-17c48026e567,ee4b24c9-5cbd-40ae-a47d-0a5289dc3bc6,a5004f42-4d88-4ea8-8e03-70d27eea9ccb,1508803118,Edge,,,Chrome OS,,,UTF-8,es,AM,Armenia,184.2.91.88,BlackBerry 10
802aa945-c46c-46fc-9c53-da79709d5a9c,4444a5ae-e979-41ae-a2a4-ae8191c5926a,37454ac9-719f-4497-b50d-d42e2e2a37a1,1508802617,Edge,,,Macintosh,,,UTF-8,zh-tw,TH,Thailand,29.35.159.205,BlackBerry 10
98a13891-84b5-4238-8db6-063d078d7197,5836a5ae-ce69-4d93-aa73-9075d568a481,addcde34-a623-4b33-acb3-41d1b498d27b,1508629922,Firefox,,,Android,,,UTF-8,es-419,CN,China,176.13.40.140,BlackBerry 10
d54d75bc-d06f-445b-ab2e-f8504faac145,065ee9d7-fdc5-4f11-8f23-a5e6494d2b1a,7233042a-a2b8-4705-9b6f-c03600a0ea2d,1508543644,Edge,,,iOS,,,UTF-8,pt-br,PE,Peru,78.18.15.142,BlackBerry 10
41fde7f8-660d-4bc9-8cb4-41a29dcecb1e,1c98b78d-a159-470c-89ea-9f4defe5c670,e9f6fe19-5d5b-4733-acc0-b0501609f4bd,1508543549,Firefox,,,Chrome OS,,,UTF-8,fr,NO,Norway,130.92.153.186,Window Tablet
56cedc85-bd89-4d9e-95ca-fe04455a0dab,52d701b1-3cbb-471c-ac37-f76c38ff06ed,c69ebf92-86bd-4203-918c-29ac2aaa4034,1508457589,Firefox,,,(not set),,,UTF-8,ru,CN,China,107.15.119.204,BlackBerry 10
e5fef965-3246-4d91-a788-198d29b4fd6a,1d460034-b1ea-446a-a6c9-3c6fdac59360,d8db6a03-6e60-42fe-a4a6-e617d6ec81bb,1508370636,Safari,,,Android,,,UTF-8,zh-tw,CZ,Czech Republic,217.62.13.43,BlackBerry 10
39aed4fb-e536-4fed-b511-174060803172,97b20564-eb45-4af1-9c2d-151e9e8cc676,76e2cf0c-00fc-48d2-964d-e2a0fb2a7d3a,1508370681,Edge,,,Android,,,UTF-8,es-419,CA,Canada,120.8.24.67,BlackBerry 10
2902526d-9666-4c26-9dbb-346956751816,3dda175e-bdd2-4cef-9981-98843696c614,b4a9c536-b63b-4b61-9b66-e43f77f9dca4,1508284469,Safari,,,Windows,,,UTF-8,de,CN,China,206.178.137.229,Apple Phone
276485ae-fc4f-4fdc-ae0c-1a0c3128981f,b2d34b57-d9b7-49a1-abf5-5a90a72abaf9,26612aef-b3ad-48ee-ba25-f7f2f2425b53,1508284375,Firefox,,,Chrome OS,,,UTF-8,zh-tw,SE,Sweden,86.15.110.180,Apple Ipod
40d6cd87-16b3-43d7-a710-fa5325e39437,ed0e8698-d893-4163-897f-07cb8fdc905b,a83241ed-29de-4a48-869f-2f22091159c4,1508284603,Safari,,,Chrome OS,,,UTF-8,en-us,PH,Philippines,207.176.143.183,Window Tablet
611e461c-c84d-42a7-93db-cec381670c26,2a70fdd4-01cf-4903-8b55-aaa38b0ecd12,d0e87ada-d08e-4daf-b880-ec372e6280e1,1508284276,Safari,,,Windows,,,UTF-8,en-gb,CN,China,30.45.14.113,Window Phone
427205ff-6762-4135-baab-77c02e93fe7d,5a7b00dc-d814-4efb-8da5-11e88c2fabdc,70608e23-682a-4682-91c3-d9c04917c8c8,1508284369,Edge,,,iOS,,,UTF-8,es-419,PK,Pakistan,133.116.246.168,Window Phone
41ada630-9826-41bb-833f-885b23a51b50,deafbaf2-9f42-4aad-b5b3-ec05697e5d57,8fd4b02c-bb9a-4c41-9e35-a54764b39b5c,1508198258,Safari,,,Linux,,,UTF-8,ja-jp,CN,China,44.110.87.242,Window Tablet
332d0639-9f1e-46b7-bd26-6214a0fa818f,8505a1a2-e24b-44ba-9a23-77c191b78fe9,ed89defd-526c-4416-a5b3-7febf00e56f8,1508111694,Firefox,,,iOS,,,UTF-8,ru,PL,Poland,100.251.127.139,Window Tablet
f084dfed-3d2d-45dc-a43e-2fcbe55d9938,3f81ea58-4586-4943-bc25-c49ca3047cb3,db7d9894-0537-4a09-bfd0-ab985c4eb7db,1508025204,Safari,,,(not set),,,UTF-8,en-us,CN,China,22.204.23.255,Android Tablet
7ea9ab9a-7ff6-4fde-a4fa-553ceed481cb,d3f6f898-e42d-497c-bf82-9e7ff2016baa,e4d62566-4243-4f02-bbce-0442e5193dff,1507938630,Edge,,,Windows Phone,,,UTF-8,en-gb,CV,Cape Verde,10.253.227.153,Android Phone
2c2ba44a-dd4b-4c9e-8797-14de8d6d1218,719cfd5c-78e0-4ccc-841c-1014879d3e5f,021c86a3-f0d9-449c-9ddb-14218ab27a5b,1507938977,Edge,,,Macintosh,,,UTF-8,en-gb,HT,Haiti,16.225.9.16,Apple Phone
5f266f4c-564e-4c21-a64b-9d9e96347789,555240d0-804d-4a6b-86eb-8f292a24a1ef,c2f0ac7a-45c8-4947-b9c2-052ad5aa3058,1507938879,Edge,,,Macintosh,,,UTF-8,es-419,CN,China,207.91.255.192,Android Phone
27fef349-3a7e-44dc-9fb9-260aaec6f874,d5676156-4df1-4353-800d-8ff101adfedc,94ab9b43-db9f-4482-816d-eb9da82f8a76,1507852667,Edge,,,Macintosh,,,UTF-8,fr,UA,Ukraine,82.79.135.188,Android Tablet
7fa69a66-8bd8-4c05-ad1e-92cd82f03298,b100bfdc-24c8-4dec-8f7c-ffa0bd91db64,533af035-d3dd-4ebf-ab41-9ed563613106,1507852455,Firefox,,,Linux,,,UTF-8,fr,PH,Philippines,164.13.75.232,Android Phone
1c2142e8-4e41-4d7e-a2dd-3f3cb14cede1,9292c266-6dc2-4514-9717-08aeb97cd44f,44fbb966-9b88-417d-84e7-efdad9f79c82,1507852763,Firefox,,,Windows Phone,,,UTF-8,en-gb,RU,Russia,142.134.66.149,Apple Tablet
93b99d3b-aba1-4e9b-948c-4e62a54ca06c,5eb8bff6-c4dc-46f3-9bbe-feb5c31a2903,584ac6d7-4de7-4001-9136-be51064405f2,1507765998,Firefox,,,(not set),,,UTF-8,es,CZ,Czech Republic,52.252.176.80,Android Tablet
acfbec07-1c01-4fb3-94ea-4469400c24f9,3a9d2eea-8762-421c-85d3-483c445efb19,f213eed5-2f0f-4f9a-ba0f-b8ca3c72dc6f,1507679613,Firefox,,,Chrome OS,,,UTF-8,pt-br,CN,China,152.136.37.215,Apple Ipod
7f77d54e-0d89-4fc6-ab3a-0106bf18b9a6,4d707d7b-75be-4098-aaae-9a90d7e8581a,c8e7bb0f-ae27-4708-848b-164e014ff3ee,1507679454,Safari,,,Android,,,UTF-8,zh-tw,RU,Russia,111.164.196.75,Window Tablet
57c54ff4-f32d-42e4-9aa0-dfacea644849,9538c107-ec61-4c4d-8d68-a9942c57d1bf,df1d2cee-ddac-44f2-a6da-596fff0fe466,1507679807,Firefox,,,Linux,,,UTF-8,en-us,HR,Croatia,69.70.168.225,Android Tablet
09354c06-c40d-40ec-8ab5-1f787182c3e2,b70e0704-9087-44de-acd1-70c326c34a4a,bfc3cdbc-00e1-4ff3-a05c-199e22576c2c,1507679760,Edge,,,Linux,,,UTF-8,de,PE,Peru,81.86.204.104,Window Phone
beae41a9-1c70-493f-aa40-c22070702e15,8c6ea959-bc72-47b4-8059-1a960efb4a89,e14dc15f-1a03-41c7-a8b2-d76279cbea6c,1507593331,Safari,,,(not set),,,UTF-8,pt-br,ID,Indonesia,196.159.184.87,Android Tablet
2d4d8597-14cf-40cf-864b-ab94a2638da4,e3580c59-f5b7-4788-853a-b3caf8647fb6,09f5174b-539f-480e-a357-34fc9c27b935,1507593506,Edge,,,Chrome OS,,,UTF-8,en-gb,PH,Philippines,114.187.39.78,Apple Tablet
97ff7243-9ff7-48d1-a844-00824a085468,13f1971d-79eb-4964-b956-c85c37895cab,4988daf7-aad2-4762-8bd8-b7ac379bb32b,1507507114,Firefox,,,Windows Phone,,,UTF-8,en-gb,UY,Uruguay,22.124.236.81,Android Tablet
caffcad3-dbea-4082-b804-f7f037ebfe57,64b90072-689e-435e-9b10-59518b11ab03,ae442a38-cf9f-4845-befc-67a949e7b5ac,1507334291,Safari,,,Android,,,UTF-8,ru,FR,France,31.224.125.7,Apple Phone
f3245d9b-2913-4aa5-9881-b61a67d0304f,823907e2-9abe-43aa-b956-d566cf881aae,13898232-5085-417d-b6d4-41174b02bf03,1507333864,Safari,,,Windows,,,UTF-8,ru,ID,Indonesia,253.85.195.15,BlackBerry 10
4acf3c8c-236e-4cc5-b64b-1165b7cfb9ef,bd2917de-8409-418f-ae59-8ebf91238104,621a4833-d282-4d4f-85cc-04d1dc6487be,1507334051,Safari,,,Linux,,,UTF-8,en-us,AM,Armenia,1.240.206.177,Apple Ipod
1162e77f-0b4f-49b9-b1be-70078e5d3b1b,bcd4406c-937d-433c-83f8-b86704155a74,2ae60cde-c558-4967-9d6a-7681aef6fd97,1507333888,Edge,,,Samsung,,,UTF-8,en-us,PL,Poland,125.185.253.238,Apple Ipod
584609eb-97cd-4db9-b774-4e8eb78115fc,5d624133-dd5c-43e0-9c9a-152541865a65,4c3fab1c-8ead-4781-be5f-9bd68a5873df,1507247436,Firefox,,,Linux,,,UTF-8,es-419,CN,China,128.101.45.178,BlackBerry 10
231ddab2-c64d-4ce4-a2ee-016b7da57d4a,fa3b71bd-df1b-47fb-8c0e-d9b50324aa63,f07ddff2-355a-4332-812f-a44191abaa40,1507247448,Firefox,,,Macintosh,,,UTF-8,pt-br,CA,Canada,217.207.136.235,Apple Phone
31122404-8c77-482d-a146-754b5c3d0307,3fe9c659-2fcf-45a1-87ce-c357473c8707,337714bd-7690-4d15-8a4b-0cfe0737ed57,1507247903,Edge,,,(not set),,,UTF-8,fr,UA,Ukraine,103.82.189.131,Apple Ipod
8e8fab36-9938-4bd1-9017-4fc7326c8b71,d64575cb-c4af-47b7-9269-c0e5bf33557a,7db038a6-e7eb-4ca5-b15c-a26325467bfe,1507161346,Firefox,,,Samsung,,,UTF-8,es-419,FI,Finland,37.203.206.226,Android Phone
5bc0a110-b5d8-4060-a8d0-3335eb217514,c97f8094-bec7-47ab-b09b-892728a2ccbd,5a04609f-588d-4512-8239-e72e235bc1f1,1507161158,Safari,,,Windows,,,UTF-8,ru,ID,Indonesia,126.247.137.201,Apple Ipod
3bf317a3-c4f9-4ce7-a5fc-f912bbde86e2,22e58b3c-0965-423b-82ce-07fab27dec00,e1943fe0-8703-45c2-af0a-03b98b3a7ab4,1507161581,Edge,,,Windows Phone,,,UTF-8,en-us,CN,China,126.72.56.118,Window Phone
67bf12a8-662e-49ed-8868-44cb84755d19,b8abdd12-e4ea-4626-8b86-d9f7fb898d56,2a94dcfa-2d81-407c-8300-94c8029862c5,1507161003,Firefox,,,Samsung,,,UTF-8,pt-br,PH,Philippines,208.92.87.243,Apple Tablet
56772b5b-c3fa-4bc3-b06a-5e901a9e401f,52236fd3-6314-420e-8f02-5bdf681fc977,0e4a007b-f361-43d7-a2ce-1626ad3935b0,1507074912,Firefox,,,Windows,,,UTF-8,fr,ID,Indonesia,112.99.170.238,Desktop
12126c9b-efb1-40d0-b745-129da55d1f6b,63185cb4-9995-4281-bcc1-3a8f6bb3a360,e3068407-ee76-4250-9c0e-1290da39b008,1507074629,Firefox,,,Windows,,,UTF-8,ja-jp,BR,Brazil,195.99.122.210,Window Phone
efe7744e-d1d7-4e1b-9c3f-2d24b7c166d6,4b612cab-b356-44da-a6cc-2bc0a6e7e367,2cfbf474-e71b-4302-b3f9-ff6a067f717d,1506988399,Edge,,,Windows,,,UTF-8,es,AR,Argentina,133.208.52.160,Apple Phone
f68f8275-d0c9-41f1-98a1-f08346393ba3,40e10958-8427-4eec-99a2-f3b06f8e5480,b0e4b288-2051-4971-adb2-05a0da7e2870,1506988349,Safari,,,Windows Phone,,,UTF-8,es,CN,China,162.118.246.109,Apple Ipod
ca24fc0d-913c-42db-aa30-e46f3e1924c4,1f09af69-d173-4199-9126-23c34bffaef8,a09b5d24-4608-4f21-9c67-f134b89f73b5,1506902070,Edge,,,Windows,,,UTF-8,es-419,SE,Sweden,167.20.104.223,Apple Phone
c2439231-42cd-4fcb-b47f-d6c1fe336518,2dded584-3059-4ae4-b0e1-2e60c82b260b,4c12a5a7-8631-4dca-a76d-f3169785e6f2,1506902343,Safari,,,Windows Phone,,,UTF-8,en-gb,BN,Brunei,241.123.226.236,Android Tablet
73da97af-cf13-460a-be23-444143316e12,5f224758-e876-420a-b4fb-d634c030b27c,27e6b29d-49af-4550-bcc6-fb0922893d58,1506815999,Edge,,,iOS,,,UTF-8,fr,FR,France,123.140.64.101,Android Phone
235eb1fc-e9cd-452b-ade5-1a1451143759,984dce2b-14d2-4724-b018-82699c9e68ca,308b9b33-c758-4cea-ad25-329f6445a2e1,1506815538,Edge,,,iOS,,,UTF-8,ja-jp,PH,Philippines,174.5.5.155,Android Phone
1a882fa1-fe5d-4fa9-b09d-58cbf4aa1dab,8f11ff38-3f9a-45c4-9b5f-20bc56b04a65,38bf5df4-f924-4fb8-a191-cfbc771ee85c,1506815951,Safari,,,iOS,,,UTF-8,es,PK,Pakistan,176.32.146.45,Desktop
283edb06-b59f-43d8-820e-eaf28c9c2ffc,6f6ae0c9-94b3-486d-af57-333b47900e72,01e4779b-bda9-4f04-8c70-13c296bf1049,1506729333,Safari,,,Macintosh,,,UTF-8,pt-br,SY,Syria,251.248.10.89,Apple Phone
f3e70d9f-bfb5-46b2-bce9-74e6036acb08,29ae412c-fc6e-4d6c-aac2-60b3b6c3d19b,cf229273-bb72-495e-b520-6ce68b84b0d4,1506729367,Safari,,,iOS,,,UTF-8,zh-tw,IL,Israel,19.149.243.125,Android Phone
febc3982-df7e-4a37-b6c9-e917d7b2bbb8,88e44f24-01e4-496f-865d-b9714c7f800e,ce5b486b-3294-42d1-b549-c77f4d158b06,1506643090,Edge,,,Android,,,UTF-8,en-us,TH,Thailand,39.203.62.17,Apple Ipod
0a404d21-0036-43ed-b2c2-7c9a472b620a,222a17d8-4dd7-434d-8ea0-332a7c6619dd,7e97fea3-db43-4e84-95ba-74533250feff,1506642601,Firefox,,,Chrome OS,,,UTF-8,ja-jp,ID,Indonesia,163.83.56.218,Android Tablet
ccb5e829-7407-4563-87a2-2834f127ced0,a4707429-0b0f-496e-8fde-7bc9b7010080,a36e48e5-c8fc-46ff-9105-60be095eab1a,1506642919,Safari,,,Linux,,,UTF-8,ja-jp,CN,China,0.251.236.111,Apple Ipod
630e09fc-1636-4878-ab68-1c49a82a6efd,a7b6cacc-0b24-44b9-bb4f-cfe78dcedc3d,8cf8caec-8889-490d-8bca-60713cc15e57,1506556452,Safari,,,Android,,,UTF-8,es-419,UA,Ukraine,74.242.252.213,Window Phone
