"fsa","userid","fsid","m_date","config_browser","config_browser_name","config_browser_version","config_color_depth","config_device","config_java","config_resolution","config_viewport_size","idsite","location_browser_en","location_browser_lan","location_country_code","location_country_name","location_ipv4","location_ipv6","location_path","referal_xxx"
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,425,365",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,425,404",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1484343409.1514359598",-1,"1941894512.1514359598","1,514,425,406",Firefox,,,"24-bit",Desktop,"0","1920x1080","855x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1893665665.1514348363",-1,"905282741.1514348363","1,514,348,363",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"1893665665.1514348363",-1,"905282741.1514348363","1,514,348,368",Chrome,,,"24-bit",Apple Tablet,"0","768x1024","768x1024",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,349,483",Firefox,,,"24-bit",Android Phone,"0","384x640","384x640",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,349,492",Firefox,,,"24-bit",Android Phone,"0","384x640","384x640",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,355,234",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,355,260",Firefox,,,"24-bit",Desktop,"0","1920x1080","1024x576",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,355,266",Firefox,,,"24-bit",Desktop,"0","1920x1080","1024x576",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,355,509",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,355,580",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,355,667",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,355,669",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,355,717",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,355,802",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,355,803",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,141",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,143",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,188",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,190",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,295",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,297",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,334",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,335",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,432",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,434",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,786",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,787",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,934",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,936",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,980",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,356,981",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,207",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,263",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,265",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,290",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,342",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,376",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,396",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,467",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,490",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,491",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,889",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,987",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,357,990",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,358,817",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,358,819",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,358,934",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,358,937",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,074",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,339",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,340",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,376",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,405",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,431",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,433",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,440",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,445",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,450",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,455",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,456",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,463",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,474",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,486",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,495",Firefox,,,"24-bit",Desktop,"0","1920x1080","936x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt3402236,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,503",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt2375860,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,505",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt2375860,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,532",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt5337480,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,545",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt4948838,
"2132129733.1514349481",-1,"1495875512.1514349481","1,514,359,551",Firefox,,,"24-bit",Desktop,"0","1920x1080","953x852",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt0281494,
"349976496.1514346836",-1,"2077100555.1514346836","1,514,346,847",Chrome,,,"24-bit",Desktop,"0","1920x1080","756x974",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"349976496.1514346836",-1,"2077100555.1514346836","1,514,346,852",Chrome,,,"24-bit",Desktop,"0","1920x1080","756x974",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/,
"349976496.1514346836",-1,"2077100555.1514346836","1,514,346,866",Chrome,,,"24-bit",Desktop,"0","1920x1080","756x974",,UTF-8,en-us,VN,Vietnam,"10.88.113.111",,http://10.88.113.60/movies/tt2527336,
